timestamp,TA,HR,WD,WS,RG,RN,TX,TN,RG_SD,RN_SD,station,WD_STR
2020-06-22 00:00:00+00:00,6.505599999999999,51.924,83.26799999999999,2.1232,203.61918023390808,523.9151667561605,8.45,2.75,300.8291805367736,359.5158739734333,La Paloma ZA,E
2020-06-23 00:00:00+00:00,1.0316666666666667,95.4875,183.09333333333333,1.83875,212.1870806787655,388.3065721683,2.13,-0.09,304.3474366738286,287.63579869383966,La Paloma ZA,S
2020-06-24 00:00:00+00:00,-2.0195833333333333,88.89166666666667,159.93333333333334,1.6241666666666668,212.32652214469135,160.3741609795384,-0.21,-3.98,304.5291424550357,198.8203319448859,La Paloma ZA,S
2020-06-25 00:00:00+00:00,-0.34875,40.72083333333333,90.09625,2.779166666666667,212.5215619985486,10.643919065243097,5.35,-4.65,304.7737441440975,214.52472994603303,La Paloma ZA,E
2020-06-26 00:00:00+00:00,3.3575,61.75416666666666,81.45083333333334,3.93875,212.77209992007505,181.70440071879636,4.75,2.25,305.08106325033884,265.0133284691693,La Paloma ZA,E
2020-06-27 00:00:00+00:00,4.840833333333333,57.5125,103.33625,2.5108333333333333,213.07800558508256,296.819857581426,8.02,2.43,305.4508870090168,232.3317007117546,La Paloma ZA,E
2020-06-28 00:00:00+00:00,4.459583333333334,49.94583333333333,63.5675,1.71,213.43911437081724,299.0641519200876,6.75,1.95,305.8829646222889,213.44459049366264,La Paloma ZA,NE
2020-06-29 00:00:00+00:00,1.5354166666666669,80.1875,131.05708333333334,2.504166666666667,213.8552245526685,285.59595502219594,4.54,-1.74,306.3770049827826,213.96793046175463,La Paloma ZA,SE
2020-06-30 00:00:00+00:00,0.0074999999999999,49.24583333333334,92.43833333333332,2.845833333333333,214.32609678607108,60.444460417898426,4.75,-3.25,306.93267662801446,253.1656924049025,La Paloma ZA,E
2020-07-01 00:00:00+00:00,2.87625,68.29583333333333,83.705,3.3512500000000003,214.85145666075263,299.82514202083706,3.97,1.26,307.5496107588105,428.2514699849586,La Paloma ZA,E
2020-07-02 00:00:00+00:00,4.1968,60.096,77.2648,2.2856,206.8118783974062,437.69671469725006,7.73,2.05,304.7962695183568,333.98157587652474,La Paloma ZA,E
2020-07-03 00:00:00+00:00,3.56,45.02916666666667,143.225,2.118333333333333,216.06244231342865,323.9876229068053,5.77,1.5,308.96352788705974,203.90885522730372,La Paloma ZA,SE
2020-07-04 00:00:00+00:00,-0.2249999999999999,82.16666666666667,129.03583333333333,2.817083333333333,216.7493668578913,244.5909231897463,1.74,-2.26,309.7617695155006,180.82161873023125,La Paloma ZA,SE
2020-07-05 00:00:00+00:00,-0.2991666666666667,82.25,108.12041666666666,1.215833333333333,217.48946858601127,289.3983356844612,2.56,-2.35,310.6195720262639,242.47075271695988,La Paloma ZA,E
2020-07-06 00:00:00+00:00,2.14625,64.90416666666667,160.73291666666668,2.1825,218.28239514894952,299.0249732635826,4.56,0.78,311.536482301668,214.38476719565904,La Paloma ZA,S
